electricactuator;IfcActuatorTypeEnum;IfcActuator
shower;IfcSanitaryTerminalTypeEnum;IfcSanitaryTerminalType
sink;IfcSanitaryTerminalTypeEnum;IfcSanitaryTerminalType
sanitaryfountain;IfcSanitaryTerminalTypeEnum;IfcSanitaryTerminalType
toiletpan;IfcSanitaryTerminalTypeEnum;IfcSanitaryTerminalType
urinal;IfcSanitaryTerminalTypeEnum;IfcSanitaryTerminalType
washhandbasin;IfcSanitaryTerminalTypeEnum;IfcSanitaryTerminalType
wcseat;IfcSanitaryTerminalTypeEnum;IfcSanitaryTerminalType
cosensor;IfcSensorTypeEnum;IfcSensor
co2sensor;IfcSensorTypeEnum;IfcSensor
conductancesensor;IfcSensorTypeEnum;IfcSensor
contactsensor;IfcSensorTypeEnum;IfcSensor
firesensor;IfcSensorTypeEnum;IfcSensor
flowsensor;IfcSensorTypeEnum;IfcSensor
frostsensor;IfcSensorTypeEnum;IfcSensor
gassensor;IfcSensorTypeEnum;IfcSensor
heatsensor;IfcSensorTypeEnum;IfcSensor
humiditysensor;IfcSensorTypeEnum;IfcSensor
identifiersensor;IfcSensorTypeEnum;IfcSensor
ionconcentrationsensor;IfcSensorTypeEnum;IfcSensor
levelsensor;IfcSensorTypeEnum;IfcSensor
lightsensor;IfcSensorTypeEnum;IfcSensor
moisturesensor;IfcSensorTypeEnum;IfcSensor
movementsensor;IfcSensorTypeEnum;IfcSensor
phsensor;IfcSensorTypeEnum;IfcSensor
pressuresensor;IfcSensorTypeEnum;IfcSensor
radiationsensor;IfcSensorTypeEnum;IfcSensor
radioactivitysensor;IfcSensorTypeEnum;IfcSensor
smokesensor;IfcSensorTypeEnum;IfcSensor
soundsensor;IfcSensorTypeEnum;IfcSensor
temperaturesensor;IfcSensorTypeEnum;IfcSensor
windsensor;IfcSensorTypeEnum;IfcSensor
cosensor;IfcSensorTypeEnum;IfcSensorType
co2sensor;IfcSensorTypeEnum;IfcSensorType
conductancesensor;IfcSensorTypeEnum;IfcSensorType
contactsensor;IfcSensorTypeEnum;IfcSensorType
firesensor;IfcSensorTypeEnum;IfcSensorType
flowsensor;IfcSensorTypeEnum;IfcSensorType
frostsensor;IfcSensorTypeEnum;IfcSensorType
gassensor;IfcSensorTypeEnum;IfcSensorType
heatsensor;IfcSensorTypeEnum;IfcSensorType
humiditysensor;IfcSensorTypeEnum;IfcSensorType
identifiersensor;IfcSensorTypeEnum;IfcSensorType
ionconcentrationsensor;IfcSensorTypeEnum;IfcSensorType
levelsensor;IfcSensorTypeEnum;IfcSensorType
lightsensor;IfcSensorTypeEnum;IfcSensorType
moisturesensor;IfcSensorTypeEnum;IfcSensorType
movementsensor;IfcSensorTypeEnum;IfcSensorType
phsensor;IfcSensorTypeEnum;IfcSensorType
pressuresensor;IfcSensorTypeEnum;IfcSensorType
radiationsensor;IfcSensorTypeEnum;IfcSensorType
radioactivitysensor;IfcSensorTypeEnum;IfcSensorType
smokesensor;IfcSensorTypeEnum;IfcSensorType
soundsensor;IfcSensorTypeEnum;IfcSensorType
temperaturesensor;IfcSensorTypeEnum;IfcSensorType
windsensor;IfcSensorTypeEnum;IfcSensorType
jalousie;IfcShadingDeviceTypeEnum;IfcShadingDevice
shutter;IfcShadingDeviceTypeEnum;IfcShadingDevice
awning;IfcShadingDeviceTypeEnum;IfcShadingDevice
jalousie;IfcShadingDeviceTypeEnum;IfcShadingDeviceType
shutter;IfcShadingDeviceTypeEnum;IfcShadingDeviceType
awning;IfcShadingDeviceTypeEnum;IfcShadingDeviceType
floor;IfcSlabTypeEnum;IfcSlab
roof;IfcSlabTypeEnum;IfcSlab
landing;IfcSlabTypeEnum;IfcSlab
baseslab;IfcSlabTypeEnum;IfcSlab
approach_slab;IfcSlabTypeEnum;IfcSlab
paving;IfcSlabTypeEnum;IfcSlab
wearing;IfcSlabTypeEnum;IfcSlab
sidewalk;IfcSlabTypeEnum;IfcSlab
floor;IfcSlabTypeEnum;IfcSlabType
roof;IfcSlabTypeEnum;IfcSlabType
landing;IfcSlabTypeEnum;IfcSlabType
baseslab;IfcSlabTypeEnum;IfcSlabType
approach_slab;IfcSlabTypeEnum;IfcSlabType
paving;IfcSlabTypeEnum;IfcSlabType
wearing;IfcSlabTypeEnum;IfcSlabType
sidewalk;IfcSlabTypeEnum;IfcSlabType
solarcollector;IfcSolarDeviceTypeEnum;IfcSolarDevice
solarpanel;IfcSolarDeviceTypeEnum;IfcSolarDevice
solarcollector;IfcSolarDeviceTypeEnum;IfcSolarDeviceType
solarpanel;IfcSolarDeviceTypeEnum;IfcSolarDeviceType
convector;IfcSpaceHeaterTypeEnum;IfcSpaceHeater
radiator;IfcSpaceHeaterTypeEnum;IfcSpaceHeater
convector;IfcSpaceHeaterTypeEnum;IfcSpaceHeaterType
radiator;IfcSpaceHeaterTypeEnum;IfcSpaceHeaterType
birdcage;IfcStackTerminalTypeEnum;IfcStackTerminal
cowl;IfcStackTerminalTypeEnum;IfcStackTerminal
rainwaterhopper;IfcStackTerminalTypeEnum;IfcStackTerminal
birdcage;IfcStackTerminalTypeEnum;IfcStackTerminalType
cowl;IfcStackTerminalTypeEnum;IfcStackTerminalType
rainwaterhopper;IfcStackTerminalTypeEnum;IfcStackTerminalType
straight_run_stair;IfcStairTypeEnum;IfcStair
two_straight_run_stair;IfcStairTypeEnum;IfcStair
quarter_winding_stair;IfcStairTypeEnum;IfcStair
quarter_turn_stair;IfcStairTypeEnum;IfcStair
half_winding_stair;IfcStairTypeEnum;IfcStair
half_turn_stair;IfcStairTypeEnum;IfcStair
two_quarter_winding_stair;IfcStairTypeEnum;IfcStair
two_quarter_turn_stair;IfcStairTypeEnum;IfcStair
three_quarter_winding_stair;IfcStairTypeEnum;IfcStair
three_quarter_turn_stair;IfcStairTypeEnum;IfcStair
spiral_stair;IfcStairTypeEnum;IfcStair
double_return_stair;IfcStairTypeEnum;IfcStair
curved_run_stair;IfcStairTypeEnum;IfcStair
two_curved_run_stair;IfcStairTypeEnum;IfcStair
straight;IfcStairFlightTypeEnum;IfcStairFlight
winder;IfcStairFlightTypeEnum;IfcStairFlight
spiral;IfcStairFlightTypeEnum;IfcStairFlight
curved;IfcStairFlightTypeEnum;IfcStairFlight
freeform;IfcStairFlightTypeEnum;IfcStairFlight
straight;IfcStairFlightTypeEnum;IfcStairFlightType
winder;IfcStairFlightTypeEnum;IfcStairFlightType
spiral;IfcStairFlightTypeEnum;IfcStairFlightType
curved;IfcStairFlightTypeEnum;IfcStairFlightType
freeform;IfcStairFlightTypeEnum;IfcStairFlightType
straight_run_stair;IfcStairTypeEnum;IfcStairType
two_straight_run_stair;IfcStairTypeEnum;IfcStairType
quarter_winding_stair;IfcStairTypeEnum;IfcStairType
quarter_turn_stair;IfcStairTypeEnum;IfcStairType
half_winding_stair;IfcStairTypeEnum;IfcStairType
half_turn_stair;IfcStairTypeEnum;IfcStairType
two_quarter_winding_stair;IfcStairTypeEnum;IfcStairType
two_quarter_turn_stair;IfcStairTypeEnum;IfcStairType
three_quarter_winding_stair;IfcStairTypeEnum;IfcStairType
three_quarter_turn_stair;IfcStairTypeEnum;IfcStairType
spiral_stair;IfcStairTypeEnum;IfcStairType
double_return_stair;IfcStairTypeEnum;IfcStairType
curved_run_stair;IfcStairTypeEnum;IfcStairType
two_curved_run_stair;IfcStairTypeEnum;IfcStairType
mark;IfcSurfaceFeatureTypeEnum;IfcSurfaceFeature
tag;IfcSurfaceFeatureTypeEnum;IfcSurfaceFeature
treatment;IfcSurfaceFeatureTypeEnum;IfcSurfaceFeature
defect;IfcSurfaceFeatureTypeEnum;IfcSurfaceFeature
contactor;IfcSwitchingDeviceTypeEnum;IfcSwitchingDevice
dimmerswitch;IfcSwitchingDeviceTypeEnum;IfcSwitchingDevice
emergencystop;IfcSwitchingDeviceTypeEnum;IfcSwitchingDevice
keypad;IfcSwitchingDeviceTypeEnum;IfcSwitchingDevice
momentaryswitch;IfcSwitchingDeviceTypeEnum;IfcSwitchingDevice
selectorswitch;IfcSwitchingDeviceTypeEnum;IfcSwitchingDevice
starter;IfcSwitchingDeviceTypeEnum;IfcSwitchingDevice
switchdisconnector;IfcSwitchingDeviceTypeEnum;IfcSwitchingDevice
toggleswitch;IfcSwitchingDeviceTypeEnum;IfcSwitchingDevice
contactor;IfcSwitchingDeviceTypeEnum;IfcSwitchingDeviceType
dimmerswitch;IfcSwitchingDeviceTypeEnum;IfcSwitchingDeviceType
emergencystop;IfcSwitchingDeviceTypeEnum;IfcSwitchingDeviceType
keypad;IfcSwitchingDeviceTypeEnum;IfcSwitchingDeviceType
momentaryswitch;IfcSwitchingDeviceTypeEnum;IfcSwitchingDeviceType
selectorswitch;IfcSwitchingDeviceTypeEnum;IfcSwitchingDeviceType
starter;IfcSwitchingDeviceTypeEnum;IfcSwitchingDeviceType
switchdisconnector;IfcSwitchingDeviceTypeEnum;IfcSwitchingDeviceType
toggleswitch;IfcSwitchingDeviceTypeEnum;IfcSwitchingDeviceType
panel;IfcSystemFurnitureElementTypeEnum;IfcSystemFurnitureElement
worksurface;IfcSystemFurnitureElementTypeEnum;IfcSystemFurnitureElement
panel;IfcSystemFurnitureElementTypeEnum;IfcSystemFurnitureElementType
worksurface;IfcSystemFurnitureElementTypeEnum;IfcSystemFurnitureElementType
basin;IfcTankTypeEnum;IfcTank
breakpressure;IfcTankTypeEnum;IfcTank
expansion;IfcTankTypeEnum;IfcTank
feedandexpansion;IfcTankTypeEnum;IfcTank
pressurevessel;IfcTankTypeEnum;IfcTank
storage;IfcTankTypeEnum;IfcTank
vessel;IfcTankTypeEnum;IfcTank
basin;IfcTankTypeEnum;IfcTankType
breakpressure;IfcTankTypeEnum;IfcTankType
expansion;IfcTankTypeEnum;IfcTankType
feedandexpansion;IfcTankTypeEnum;IfcTankType
pressurevessel;IfcTankTypeEnum;IfcTankType
storage;IfcTankTypeEnum;IfcTankType
vessel;IfcTankTypeEnum;IfcTankType
bar;IfcTendonTypeEnum;IfcTendon
coated;IfcTendonTypeEnum;IfcTendon
strand;IfcTendonTypeEnum;IfcTendon
wire;IfcTendonTypeEnum;IfcTendon
coupler;IfcTendonAnchorTypeEnum;IfcTendonAnchor
fixed_end;IfcTendonAnchorTypeEnum;IfcTendonAnchor
tensioning_end;IfcTendonAnchorTypeEnum;IfcTendonAnchor
coupler;IfcTendonAnchorTypeEnum;IfcTendonAnchorType
fixed_end;IfcTendonAnchorTypeEnum;IfcTendonAnchorType
tensioning_end;IfcTendonAnchorTypeEnum;IfcTendonAnchorType
duct;IfcTendonConduitTypeEnum;IfcTendonConduit
coupler;IfcTendonConduitTypeEnum;IfcTendonConduit
grouting_duct;IfcTendonConduitTypeEnum;IfcTendonConduit
trumpet;IfcTendonConduitTypeEnum;IfcTendonConduit
diabolo;IfcTendonConduitTypeEnum;IfcTendonConduit
duct;IfcTendonConduitTypeEnum;IfcTendonConduitType
coupler;IfcTendonConduitTypeEnum;IfcTendonConduitType
grouting_duct;IfcTendonConduitTypeEnum;IfcTendonConduitType
trumpet;IfcTendonConduitTypeEnum;IfcTendonConduitType
diabolo;IfcTendonConduitTypeEnum;IfcTendonConduitType
bar;IfcTendonTypeEnum;IfcTendonType
coated;IfcTendonTypeEnum;IfcTendonType
strand;IfcTendonTypeEnum;IfcTendonType
wire;IfcTendonTypeEnum;IfcTendonType
current;IfcTransformerTypeEnum;IfcTransformer
frequency;IfcTransformerTypeEnum;IfcTransformer
inverter;IfcTransformerTypeEnum;IfcTransformer
rectifier;IfcTransformerTypeEnum;IfcTransformer
voltage;IfcTransformerTypeEnum;IfcTransformer
current;IfcTransformerTypeEnum;IfcTransformerType
frequency;IfcTransformerTypeEnum;IfcTransformerType
inverter;IfcTransformerTypeEnum;IfcTransformerType
rectifier;IfcTransformerTypeEnum;IfcTransformerType
voltage;IfcTransformerTypeEnum;IfcTransformerType
elevator;IfcTransportElementTypeEnum;IfcTransportElement
escalator;IfcTransportElementTypeEnum;IfcTransportElement
movingwalkway;IfcTransportElementTypeEnum;IfcTransportElement
craneway;IfcTransportElementTypeEnum;IfcTransportElement
liftinggear;IfcTransportElementTypeEnum;IfcTransportElement
elevator;IfcTransportElementTypeEnum;IfcTransportElementType
escalator;IfcTransportElementTypeEnum;IfcTransportElementType
movingwalkway;IfcTransportElementTypeEnum;IfcTransportElementType
craneway;IfcTransportElementTypeEnum;IfcTransportElementType
liftinggear;IfcTransportElementTypeEnum;IfcTransportElementType
finned;IfcTubeBundleTypeEnum;IfcTubeBundle
finned;IfcTubeBundleTypeEnum;IfcTubeBundleType
alarmpanel;IfcUnitaryControlElementTypeEnum;IfcUnitaryControlElement
controlpanel;IfcUnitaryControlElementTypeEnum;IfcUnitaryControlElement
gasdetectionpanel;IfcUnitaryControlElementTypeEnum;IfcUnitaryControlElement
indicatorpanel;IfcUnitaryControlElementTypeEnum;IfcUnitaryControlElement
mimicpanel;IfcUnitaryControlElementTypeEnum;IfcUnitaryControlElement
humidistat;IfcUnitaryControlElementTypeEnum;IfcUnitaryControlElement
thermostat;IfcUnitaryControlElementTypeEnum;IfcUnitaryControlElement
weatherstation;IfcUnitaryControlElementTypeEnum;IfcUnitaryControlElement
alarmpanel;IfcUnitaryControlElementTypeEnum;IfcUnitaryControlElementType
controlpanel;IfcUnitaryControlElementTypeEnum;IfcUnitaryControlElementType
gasdetectionpanel;IfcUnitaryControlElementTypeEnum;IfcUnitaryControlElementType
indicatorpanel;IfcUnitaryControlElementTypeEnum;IfcUnitaryControlElementType
mimicpanel;IfcUnitaryControlElementTypeEnum;IfcUnitaryControlElementType
humidistat;IfcUnitaryControlElementTypeEnum;IfcUnitaryControlElementType
thermostat;IfcUnitaryControlElementTypeEnum;IfcUnitaryControlElementType
weatherstation;IfcUnitaryControlElementTypeEnum;IfcUnitaryControlElementType
airhandler;IfcUnitaryEquipmentTypeEnum;IfcUnitaryEquipment
airconditioningunit;IfcUnitaryEquipmentTypeEnum;IfcUnitaryEquipment
dehumidifier;IfcUnitaryEquipmentTypeEnum;IfcUnitaryEquipment
splitsystem;IfcUnitaryEquipmentTypeEnum;IfcUnitaryEquipment
rooftopunit;IfcUnitaryEquipmentTypeEnum;IfcUnitaryEquipment
airhandler;IfcUnitaryEquipmentTypeEnum;IfcUnitaryEquipmentType
airconditioningunit;IfcUnitaryEquipmentTypeEnum;IfcUnitaryEquipmentType
dehumidifier;IfcUnitaryEquipmentTypeEnum;IfcUnitaryEquipmentType
splitsystem;IfcUnitaryEquipmentTypeEnum;IfcUnitaryEquipmentType
rooftopunit;IfcUnitaryEquipmentTypeEnum;IfcUnitaryEquipmentType
airrelease;IfcValveTypeEnum;IfcValve
antivacuum;IfcValveTypeEnum;IfcValve
changeover;IfcValveTypeEnum;IfcValve
check;IfcValveTypeEnum;IfcValve
commissioning;IfcValveTypeEnum;IfcValve
diverting;IfcValveTypeEnum;IfcValve
drawoffcock;IfcValveTypeEnum;IfcValve
doublecheck;IfcValveTypeEnum;IfcValve
doubleregulating;IfcValveTypeEnum;IfcValve
faucet;IfcValveTypeEnum;IfcValve
flushing;IfcValveTypeEnum;IfcValve
gascock;IfcValveTypeEnum;IfcValve
gastap;IfcValveTypeEnum;IfcValve
isolating;IfcValveTypeEnum;IfcValve
mixing;IfcValveTypeEnum;IfcValve
pressurereducing;IfcValveTypeEnum;IfcValve
pressurerelief;IfcValveTypeEnum;IfcValve
regulating;IfcValveTypeEnum;IfcValve
safetycutoff;IfcValveTypeEnum;IfcValve
steamtrap;IfcValveTypeEnum;IfcValve
stopcock;IfcValveTypeEnum;IfcValve
airrelease;IfcValveTypeEnum;IfcValveType
antivacuum;IfcValveTypeEnum;IfcValveType
changeover;IfcValveTypeEnum;IfcValveType
check;IfcValveTypeEnum;IfcValveType
commissioning;IfcValveTypeEnum;IfcValveType
diverting;IfcValveTypeEnum;IfcValveType
drawoffcock;IfcValveTypeEnum;IfcValveType
doublecheck;IfcValveTypeEnum;IfcValveType
doubleregulating;IfcValveTypeEnum;IfcValveType
faucet;IfcValveTypeEnum;IfcValveType
flushing;IfcValveTypeEnum;IfcValveType
gascock;IfcValveTypeEnum;IfcValveType
gastap;IfcValveTypeEnum;IfcValveType
isolating;IfcValveTypeEnum;IfcValveType
mixing;IfcValveTypeEnum;IfcValveType
pressurereducing;IfcValveTypeEnum;IfcValveType
pressurerelief;IfcValveTypeEnum;IfcValveType
regulating;IfcValveTypeEnum;IfcValveType
safetycutoff;IfcValveTypeEnum;IfcValveType
steamtrap;IfcValveTypeEnum;IfcValveType
stopcock;IfcValveTypeEnum;IfcValveType
bending_yield;IfcVibrationDamperTypeEnum;IfcVibrationDamper
shear_yield;IfcVibrationDamperTypeEnum;IfcVibrationDamper
axial_yield;IfcVibrationDamperTypeEnum;IfcVibrationDamper
friction;IfcVibrationDamperTypeEnum;IfcVibrationDamper
viscous;IfcVibrationDamperTypeEnum;IfcVibrationDamper
rubber;IfcVibrationDamperTypeEnum;IfcVibrationDamper
bending_yield;IfcVibrationDamperTypeEnum;IfcVibrationDamperType
shear_yield;IfcVibrationDamperTypeEnum;IfcVibrationDamperType
axial_yield;IfcVibrationDamperTypeEnum;IfcVibrationDamperType
friction;IfcVibrationDamperTypeEnum;IfcVibrationDamperType
viscous;IfcVibrationDamperTypeEnum;IfcVibrationDamperType
rubber;IfcVibrationDamperTypeEnum;IfcVibrationDamperType
compression;IfcVibrationIsolatorTypeEnum;IfcVibrationIsolator
spring;IfcVibrationIsolatorTypeEnum;IfcVibrationIsolator
base;IfcVibrationIsolatorTypeEnum;IfcVibrationIsolator
compression;IfcVibrationIsolatorTypeEnum;IfcVibrationIsolatorType
spring;IfcVibrationIsolatorTypeEnum;IfcVibrationIsolatorType
base;IfcVibrationIsolatorTypeEnum;IfcVibrationIsolatorType
cutout;IfcVoidingFeatureTypeEnum;IfcVoidingFeature
notch;IfcVoidingFeatureTypeEnum;IfcVoidingFeature
hole;IfcVoidingFeatureTypeEnum;IfcVoidingFeature
miter;IfcVoidingFeatureTypeEnum;IfcVoidingFeature
chamfer;IfcVoidingFeatureTypeEnum;IfcVoidingFeature
edge;IfcVoidingFeatureTypeEnum;IfcVoidingFeature
movable;IfcWallTypeEnum;IfcWall
parapet;IfcWallTypeEnum;IfcWall
partitioning;IfcWallTypeEnum;IfcWall
plumbingwall;IfcWallTypeEnum;IfcWall
shear;IfcWallTypeEnum;IfcWall
solidwall;IfcWallTypeEnum;IfcWall
standard;IfcWallTypeEnum;IfcWall
polygonal;IfcWallTypeEnum;IfcWall
elementedwall;IfcWallTypeEnum;IfcWall
retainingwall;IfcWallTypeEnum;IfcWall
movable;IfcWallTypeEnum;IfcWallType
parapet;IfcWallTypeEnum;IfcWallType
partitioning;IfcWallTypeEnum;IfcWallType
plumbingwall;IfcWallTypeEnum;IfcWallType
shear;IfcWallTypeEnum;IfcWallType
solidwall;IfcWallTypeEnum;IfcWallType
standard;IfcWallTypeEnum;IfcWallType
polygonal;IfcWallTypeEnum;IfcWallType
elementedwall;IfcWallTypeEnum;IfcWallType
retainingwall;IfcWallTypeEnum;IfcWallType
floortrap;IfcWasteTerminalTypeEnum;IfcWasteTerminal
floorwaste;IfcWasteTerminalTypeEnum;IfcWasteTerminal
gullysump;IfcWasteTerminalTypeEnum;IfcWasteTerminal
gullytrap;IfcWasteTerminalTypeEnum;IfcWasteTerminal
roofdrain;IfcWasteTerminalTypeEnum;IfcWasteTerminal
wastedisposalunit;IfcWasteTerminalTypeEnum;IfcWasteTerminal
wastetrap;IfcWasteTerminalTypeEnum;IfcWasteTerminal
floortrap;IfcWasteTerminalTypeEnum;IfcWasteTerminalType
floorwaste;IfcWasteTerminalTypeEnum;IfcWasteTerminalType
gullysump;IfcWasteTerminalTypeEnum;IfcWasteTerminalType
gullytrap;IfcWasteTerminalTypeEnum;IfcWasteTerminalType
roofdrain;IfcWasteTerminalTypeEnum;IfcWasteTerminalType
wastedisposalunit;IfcWasteTerminalTypeEnum;IfcWasteTerminalType
wastetrap;IfcWasteTerminalTypeEnum;IfcWasteTerminalType
window;IfcWindowTypeEnum;IfcWindow
skylight;IfcWindowTypeEnum;IfcWindow
lightdome;IfcWindowTypeEnum;IfcWindow
window;IfcWindowTypeEnum;IfcWindowType
skylight;IfcWindowTypeEnum;IfcWindowType
lightdome;IfcWindowTypeEnum;IfcWindowType
